person_id,county,city,zip_code,age_group,sex_at_birth,preferred_language
6f83538d057e15c2,La Paz,Quartzsite,85348,30-44,male,English
59facd7a95081639,La Paz,Parker,85344,18-29,female,English
c8925767f46fa39b,La Paz,Parker,85328,18-29,female,English
b5bee37f6a73b33b,La Paz,Parker,85344,0-17,female,English
f0333df2f7076dbe,La Paz,Quartzsite,85348,65+,male,Spanish
fecb7ef000f0ce8d,La Paz,Parker,85348,30-44,female,English
cbc73252d8361614,La Paz,Quartzsite,85344,30-44,male,English
12fdac98ca3408f0,La Paz,Parker,85344,30-44,male,English
28e069bfbeb23f87,La Paz,Bouse,85344,18-29,female,English
8b72f40d5b9b8826,La Paz,Parker,85348,18-29,female,English
82d4eb6a83c4869c,La Paz,Quartzsite,85328,45-64,male,English
25370505cf51ef8c,La Paz,Parker,85348,18-29,female,Spanish
65d4961a2b4cc4bc,La Paz,Quartzsite,85328,18-29,female,Spanish
8959812d8992b0bc,La Paz,Quartzsite,85344,45-64,female,English
750b7e9c5ca9ee02,La Paz,Bouse,85348,30-44,male,English
1e07bbc91db6559b,La Paz,Bouse,85348,30-44,female,English
efd7456abfdf1107,La Paz,Bouse,85344,18-29,male,Spanish
0fac6c84fb2f3f97,La Paz,Quartzsite,85348,45-64,female,English
5bcda81fad4e0960,La Paz,Parker,85328,0-17,male,English
e4ef9bcad1d33fd4,La Paz,Quartzsite,85344,65+,male,English
3df452f4fe31fe79,La Paz,Quartzsite,85344,45-64,male,English
c5f6dd59d2939333,La Paz,Parker,85344,18-29,female,English
7d69867bc1f8191d,La Paz,Quartzsite,85344,30-44,other,English
c3ba54cb30fcbc13,La Paz,Parker,85328,18-29,female,Spanish
cb865dff328bf797,La Paz,Bouse,85348,0-17,male,Spanish
6d8cd35a6584258c,La Paz,Parker,85328,65+,female,English
c83cccac6b6ec644,La Paz,Quartzsite,85344,45-64,male,English
532c3162cb27e62a,La Paz,Bouse,85328,18-29,male,English
df8c35a17e2cfa83,La Paz,Bouse,85348,45-64,male,Spanish
0cd75331324a787e,La Paz,Quartzsite,85328,18-29,female,Spanish
766fbe3fdd1aad71,La Paz,Bouse,85348,30-44,male,English
3498b09443c93b66,La Paz,Parker,85328,0-17,female,English
3b5c95046faa6c1c,La Paz,Quartzsite,85348,0-17,male,English
3acda61002826744,La Paz,Quartzsite,85348,30-44,male,Spanish
1585a8a22dfc7b1d,La Paz,Parker,85344,30-44,female,English
fcc3d4afa0343477,La Paz,Bouse,85328,65+,male,Spanish
fcb6504ff5d06032,La Paz,Bouse,85328,18-29,female,English
0b013493cfbd627f,La Paz,Quartzsite,85348,0-17,male,Spanish
155531ebf16d20e0,La Paz,Parker,85344,65+,male,English
b409e4d5281d6b92,La Paz,Parker,85344,18-29,male,Spanish
91e152513729e55d,La Paz,Quartzsite,85348,30-44,female,Spanish
fdfc5e502ef93253,La Paz,Quartzsite,85344,45-64,male,English
764b3ff4794754d2,La Paz,Parker,85328,45-64,male,English
d702e8a0b9ef7a32,La Paz,Bouse,85348,45-64,female,English
3a6bda5d93561d34,La Paz,Bouse,85348,0-17,female,English
2ffcf1d932f6977d,La Paz,Quartzsite,85328,45-64,female,English
469578515319735d,La Paz,Parker,85348,45-64,male,English
0e5dcbc54f53aae2,La Paz,Bouse,85348,30-44,male,English
4cc86cb92da46a8e,La Paz,Parker,85344,0-17,male,English
834502719bf9d42b,La Paz,Parker,85328,30-44,female,Spanish
1eb57e6e69f09173,La Paz,Bouse,85328,0-17,female,English
4149d8cbe801410c,La Paz,Bouse,85328,65+,male,English
644fa9db60871928,La Paz,Parker,85328,30-44,female,English
5b0a5938af7040c0,La Paz,Quartzsite,85328,65+,female,English
bb867632a5fccb00,La Paz,Quartzsite,85348,30-44,female,English
28610410554b5334,La Paz,Quartzsite,85344,45-64,female,English
44df96d58778b914,La Paz,Bouse,85328,65+,female,English
292fb75572179283,La Paz,Parker,85344,45-64,female,Navajo
0690bef7ab624767,La Paz,Bouse,85344,65+,female,English
79a4997b510434fa,La Paz,Parker,85328,30-44,male,Navajo
d51cb1f74d6adf9a,La Paz,Bouse,85328,45-64,male,Spanish
714dac44b317d869,La Paz,Parker,85328,30-44,female,Spanish
19ded70ac2caaaaa,La Paz,Quartzsite,85348,65+,male,English
30ea9c057eca2603,La Paz,Parker,85328,18-29,male,English
bc76c36d0dceb6cd,La Paz,Bouse,85344,0-17,male,English
6d97ee725b9552aa,La Paz,Quartzsite,85328,30-44,male,Spanish
25fdd685ffa1fdae,La Paz,Parker,85344,45-64,female,English
5240cc7087da7ec7,La Paz,Parker,85328,30-44,male,English
83fef954dd82220a,La Paz,Quartzsite,85344,65+,female,Spanish
06025771055c6ff9,La Paz,Bouse,85344,30-44,female,Spanish
5e438a23df4aa7bd,La Paz,Parker,85348,65+,male,Spanish
c33b25816e7adc06,La Paz,Parker,85328,0-17,female,English
0642ee2707ff8216,La Paz,Bouse,85344,30-44,other,Spanish
c69c3ec30093dac6,La Paz,Quartzsite,85344,65+,male,English
aa26e495ae50893b,La Paz,Bouse,85328,0-17,female,Spanish
b35e7bcf494cfec5,La Paz,Parker,85348,30-44,female,Spanish
99de497245cbd44f,La Paz,Parker,85348,65+,female,Spanish
b8b9d4a734dc2928,La Paz,Quartzsite,85328,18-29,male,English
50e51b4aac48528b,La Paz,Parker,85344,45-64,male,English
4c5d2fe7d579ff85,La Paz,Parker,85344,0-17,female,Spanish
af2e38718f41743a,La Paz,Quartzsite,85344,45-64,female,English
1383e08f32b799ab,La Paz,Parker,85348,45-64,female,Spanish
b5fc72e541ec3ebf,La Paz,Bouse,85328,18-29,female,English
aef7a6a131737785,La Paz,Parker,85348,0-17,male,English
0bd71b7834906fe2,La Paz,Quartzsite,85328,18-29,male,English
ee15bd8f4927661a,La Paz,Parker,85328,30-44,female,English
2b57bda35e3cc9c2,La Paz,Parker,85328,18-29,male,Spanish
87ae1df472789d7b,La Paz,Bouse,85348,0-17,male,Spanish
f5593865c691b175,La Paz,Parker,85344,30-44,female,English
859e51e6c5abcb6e,La Paz,Quartzsite,85328,45-64,male,English
04e856a62cb495b7,La Paz,Bouse,85344,0-17,male,Navajo
43ea1e4551ac60cf,La Paz,Parker,85348,45-64,female,English
551c2d04cd66cabf,La Paz,Bouse,85348,0-17,female,English
aa295b616285f6ab,La Paz,Quartzsite,85344,0-17,female,Spanish
4472e9fd646b6a30,La Paz,Parker,85348,30-44,male,English
2dabc75eca2f04bf,La Paz,Bouse,85328,30-44,female,English
9a2d331e07d538c2,La Paz,Bouse,85344,18-29,male,Spanish
9a4e308d61ef3191,La Paz,Parker,85348,45-64,female,English
d49a96b0aa144e45,La Paz,Parker,85328,30-44,male,English
b1b40461c9cefbb2,La Paz,Quartzsite,85348,30-44,male,English
ae3e36ebf7b8f73d,La Paz,Parker,85328,0-17,male,English
203d059a81465e9d,La Paz,Parker,85344,30-44,female,English
cf444ccdaf841355,La Paz,Bouse,85344,30-44,female,English
a499aaa6676ba3f2,La Paz,Bouse,85348,30-44,male,Navajo
24a15b3912d3de6a,La Paz,Bouse,85348,65+,male,Spanish
f71cc6854c763ca8,La Paz,Parker,85328,0-17,female,English
3831dd975d435e09,La Paz,Parker,85328,30-44,female,English
84a14444325d608e,La Paz,Bouse,85348,18-29,female,English
341952b028ae860b,La Paz,Quartzsite,85328,0-17,male,Spanish
b0002b84585caf6b,La Paz,Quartzsite,85344,0-17,female,English
1fac64d63952d0aa,La Paz,Bouse,85344,0-17,female,English
4723da6e197b1e60,La Paz,Quartzsite,85344,65+,male,English
40b985020d032341,La Paz,Quartzsite,85328,30-44,female,English
f8e780d197ec4220,La Paz,Bouse,85344,18-29,female,English
3e7f88d458940600,La Paz,Quartzsite,85348,0-17,male,English
c246fc48a62e7c32,La Paz,Parker,85344,45-64,male,English
35e2c20141ae8b84,La Paz,Parker,85328,18-29,female,English
202be15958dfec86,La Paz,Bouse,85328,30-44,male,Spanish
f08e3dd3ad75b4d6,La Paz,Bouse,85348,30-44,male,English
0f1f552080e53a5f,La Paz,Quartzsite,85348,45-64,female,English
a8d4dc360d67579f,La Paz,Parker,85348,18-29,male,English
040e36ed6329629f,La Paz,Parker,85328,18-29,male,English
566afb2fcc3b2430,La Paz,Quartzsite,85344,18-29,male,Navajo
8b0d5260efad7d11,La Paz,Quartzsite,85344,45-64,female,Spanish
9ffe897d09fa9186,La Paz,Parker,85328,18-29,female,English
9bae53eb679ebb06,La Paz,Parker,85344,18-29,female,English
841bf807186e7c6a,La Paz,Bouse,85344,65+,male,Spanish
948030f33eb85401,La Paz,Bouse,85328,45-64,male,English
80c3b4ea76253931,Maricopa,Phoenix,85003,45-64,male,Spanish
07d54192a9c511f2,Maricopa,Glendale,85003,30-44,female,English
401f39c4294b6ff0,Maricopa,Mesa,85003,45-64,male,Spanish
cffc27dcc816caf5,Maricopa,Glendale,85003,0-17,female,Spanish
5c5fca706545f398,Maricopa,Phoenix,85224,65+,male,English
05eaec699b3fdc3e,Maricopa,Mesa,85224,18-29,female,English
2b76fae8ecffb3d8,Maricopa,Mesa,85224,45-64,female,Spanish
0645e15da1b3a77b,Maricopa,Mesa,85003,0-17,female,Spanish
6a5f1fe8598c0e1c,Maricopa,Glendale,85308,18-29,female,English
4d6a09bc8b9685be,Maricopa,Glendale,85308,65+,female,English
88dfd7aaee212b80,Maricopa,Phoenix,85224,0-17,male,English
d0cc6faef207befd,Maricopa,Phoenix,85308,0-17,male,English
d37973c5275b18f8,Maricopa,Glendale,85224,30-44,male,English
c64d0247e65dd12c,Maricopa,Glendale,85308,18-29,female,Spanish
931faf804675479f,Maricopa,Glendale,85003,45-64,female,English
ae2e76ceb0554b93,Maricopa,Glendale,85308,45-64,male,Spanish
7c5c348278ae4a13,Maricopa,Glendale,85224,45-64,male,English
2aab34fe8f361e57,Maricopa,Mesa,85224,45-64,male,English
eb6c7628e0bf59df,Maricopa,Mesa,85003,0-17,male,English
edee43fe40bfc64b,Maricopa,Glendale,85003,0-17,male,English
1372705fa934073b,Maricopa,Phoenix,85224,45-64,other,English
838ee3d4890bb8ae,Maricopa,Mesa,85224,45-64,female,English
61f27ce450bcf3f5,Maricopa,Phoenix,85224,18-29,male,English
44fca5757cd9339e,Maricopa,Glendale,85308,30-44,male,English
90f56ef73a4d6ee2,Maricopa,Glendale,85003,18-29,female,Spanish
775631076eb99158,Maricopa,Glendale,85308,0-17,female,Spanish
c0a741a392d3eb4d,Maricopa,Mesa,85308,30-44,male,English
c8e0f3fda7cf5648,Maricopa,Phoenix,85308,30-44,female,English
b4f694246bd4440f,Maricopa,Phoenix,85224,18-29,female,English
4f064d9eeb584e40,Maricopa,Glendale,85308,30-44,female,English
8e92ab72f36daa35,Maricopa,Glendale,85224,65+,male,Spanish
f9c957d76fd3d5d5,Maricopa,Mesa,85003,0-17,female,English
5f82f17904c137f8,Maricopa,Glendale,85308,65+,female,English
011f62573642de5e,Maricopa,Phoenix,85308,0-17,male,Spanish
6cf629ad7488fc76,Maricopa,Glendale,85224,0-17,female,English
4a767ea86f397e88,Maricopa,Phoenix,85003,30-44,other,English
3cab766b88c04495,Maricopa,Phoenix,85003,0-17,male,English
bd4002308dc9464a,Maricopa,Mesa,85003,0-17,male,English
5a7d10607ac7608e,Maricopa,Mesa,85003,65+,female,English
35b0a8ac39fd3909,Maricopa,Mesa,85224,45-64,female,English
b22f4e6863cc0c04,Maricopa,Phoenix,85003,30-44,female,English
948c814ce1d56380,Maricopa,Phoenix,85308,18-29,male,English
7a4f9f6b35b88777,Maricopa,Mesa,85003,65+,female,English
aa6323ce7aaf8bdc,Maricopa,Mesa,85308,18-29,female,English
06dfd1accff93d6e,Maricopa,Glendale,85308,45-64,male,English
44de3d03eaf52934,Maricopa,Glendale,85308,0-17,male,English
e0ec358431420b5b,Maricopa,Phoenix,85308,30-44,male,English
f417afb6504ca160,Maricopa,Phoenix,85308,65+,female,English
02205663ccbb627b,Maricopa,Phoenix,85003,45-64,male,English
5b6ea6f3b5ab3038,Maricopa,Glendale,85308,18-29,male,English
a2f0acfb1ab18d3e,Maricopa,Mesa,85224,0-17,female,English
9fc6ed8e2c2e3e23,Maricopa,Mesa,85003,0-17,female,English
b6682d6fb8947290,Maricopa,Phoenix,85224,45-64,female,Spanish
03a41eee0f109fb8,Maricopa,Phoenix,85003,45-64,female,English
9a2b267e7aa2c3ee,Maricopa,Mesa,85224,0-17,female,Spanish
9b4ca3645017d213,Maricopa,Mesa,85003,0-17,female,English
3f3c0363e156f384,Maricopa,Mesa,85308,45-64,female,English
76a311ff782237c2,Maricopa,Mesa,85224,30-44,female,English
4b1964629dad24c4,Maricopa,Phoenix,85003,18-29,male,English
956f41e7d244d027,Maricopa,Glendale,85308,45-64,female,English
47594d481e553524,Maricopa,Glendale,85308,18-29,male,English
43fc4a89ca2a8f2e,Maricopa,Phoenix,85308,65+,male,English
4b9cb12a5c4db098,Maricopa,Phoenix,85224,65+,male,English
7f6a90d40fc9d50b,Maricopa,Phoenix,85003,65+,female,English
b829811d9071e922,Maricopa,Glendale,85224,65+,male,English
810b23fbe6146cca,Maricopa,Glendale,85224,0-17,male,English
6a98e05350a33e55,Maricopa,Phoenix,85224,45-64,male,English
4cad19e6cc7a2e3d,Maricopa,Mesa,85003,45-64,male,English
cc1adfcaf47b3a70,Maricopa,Mesa,85308,18-29,male,English
372b71ce4f8f5ebf,Maricopa,Glendale,85224,18-29,female,English
5bc7c793a5cb5cec,Maricopa,Glendale,85003,45-64,female,English
4aca2b621822a790,Maricopa,Glendale,85003,30-44,male,English
9b217844254de74e,Maricopa,Mesa,85308,0-17,male,English
bf1ed7d7dc1f3358,Maricopa,Phoenix,85308,30-44,female,Navajo
b14b18f93e7f8a67,Maricopa,Glendale,85224,30-44,male,Spanish
e8259596df1c494e,Maricopa,Phoenix,85224,30-44,female,English
7768af19aa526d32,Maricopa,Phoenix,85224,45-64,male,English
dd571e79c4060f06,Maricopa,Glendale,85308,18-29,male,English
a651f2d120e5eae3,Maricopa,Mesa,85003,18-29,male,English
757f356f38be642f,Maricopa,Phoenix,85003,65+,male,English
2a57dd12f025e860,Maricopa,Glendale,85308,30-44,male,English
fc441050015bcda8,Maricopa,Glendale,85308,45-64,female,English
b001ef56754e51af,Maricopa,Phoenix,85003,18-29,male,English
aa931e9f616f0b06,Maricopa,Glendale,85224,18-29,male,Navajo
e77f7f026daf8158,Maricopa,Glendale,85308,45-64,male,Spanish
8279a68175024299,Maricopa,Mesa,85308,45-64,male,Spanish
609d7e1c98030757,Maricopa,Mesa,85224,18-29,male,English
efa6a9774b2656ab,Maricopa,Glendale,85003,65+,female,English
2f463d154f44c90d,Maricopa,Glendale,85224,18-29,female,English
3b8ef0c11107af7d,Maricopa,Phoenix,85308,18-29,male,Spanish
263b15822cad89ae,Maricopa,Phoenix,85003,18-29,female,English
92ea66ed026cad1e,Maricopa,Mesa,85224,45-64,male,English
b33b1e2b8e0da0b2,Maricopa,Mesa,85003,0-17,female,English
2b0b689b007401e0,Maricopa,Mesa,85308,45-64,male,Spanish
bc1372077be0a093,Maricopa,Mesa,85003,45-64,male,English
1664a78c2c0a22ee,Maricopa,Phoenix,85224,18-29,male,English
2109d3c504ebc7d9,Maricopa,Phoenix,85224,0-17,male,English
4262bd5692c6d054,Maricopa,Glendale,85003,30-44,female,English
6f82dbc4ce15ccb9,Maricopa,Glendale,85224,18-29,male,English
a87113ab02ebf954,Maricopa,Mesa,85224,30-44,female,English
5eae740574723452,Maricopa,Mesa,85308,65+,male,English
b5df751552ff6e17,Maricopa,Glendale,85003,0-17,female,English
7daa26bf231211de,Maricopa,Phoenix,85308,0-17,male,English
55978137b4ae953a,Maricopa,Glendale,85308,30-44,female,Spanish
68e1f1b622bcf519,Maricopa,Phoenix,85224,30-44,male,English
ca76464204beeddf,Maricopa,Mesa,85308,65+,male,English
ee7341c5d15af4a0,Maricopa,Glendale,85224,18-29,male,English
45ab1505dd2dd6fe,Maricopa,Glendale,85003,0-17,male,Spanish
30fcc97099cc62e5,Maricopa,Mesa,85224,18-29,female,Spanish
fcf26c647f13d435,Maricopa,Phoenix,85224,0-17,female,English
f7ae280f3d20c34c,Maricopa,Glendale,85308,18-29,male,Spanish
f170e1f7c00f4881,Maricopa,Mesa,85224,18-29,female,Spanish
2fb296e62216be9f,Maricopa,Mesa,85003,65+,male,English
5825e75145020c95,Maricopa,Glendale,85003,18-29,male,Spanish
90c8ca51b4a312e7,Maricopa,Glendale,85224,18-29,female,Navajo
ab9a18c3d5ef6427,Maricopa,Phoenix,85003,18-29,male,English
8a4691ebd46fade5,Maricopa,Phoenix,85308,30-44,male,English
57097b37c0be6ec6,Maricopa,Phoenix,85003,18-29,female,English
be076b90694fa3cb,Maricopa,Mesa,85308,18-29,female,English
45ecbe21aa00925b,Maricopa,Phoenix,85003,45-64,female,English
f9d83f59d2b04e4f,Maricopa,Mesa,85003,18-29,female,Spanish
33a8ea0cc7c4f7fa,Maricopa,Phoenix,85308,65+,other,Spanish
9b59ae16ad10f61c,Maricopa,Phoenix,85003,0-17,male,Spanish
c998907f7136c73f,Maricopa,Glendale,85224,45-64,female,English
16fc098b70a9234b,Maricopa,Phoenix,85003,45-64,male,Spanish
dde6631b58135daa,Maricopa,Phoenix,85224,18-29,male,English
cf32e8c4ca8c89f8,Maricopa,Glendale,85308,65+,female,English
af2272196d8e894c,Maricopa,Glendale,85308,0-17,male,Spanish
52023b7fd6c09db9,Maricopa,Glendale,85224,30-44,female,English
5310561f9062aa72,Maricopa,Glendale,85308,30-44,male,English
da5102e807351f07,Maricopa,Mesa,85308,65+,male,English
7e58acb3d00eb71f,Maricopa,Phoenix,85224,65+,female,English
8f8dd0e696edc899,Maricopa,Glendale,85003,65+,female,English
545c489db2e3d523,Maricopa,Phoenix,85224,30-44,female,English
810518a94dd4faaa,Maricopa,Glendale,85308,18-29,female,English
540642f2f6562b68,Maricopa,Mesa,85224,18-29,female,English
fa17cbe89fb6eef7,Maricopa,Glendale,85003,18-29,female,Spanish
2604ffc9db777aff,Maricopa,Glendale,85308,0-17,female,English
43e9a310e6d0493e,Maricopa,Phoenix,85224,0-17,female,English
d33dd30ee08505fe,Maricopa,Mesa,85224,45-64,male,Spanish
5dca99d46f92eb47,Maricopa,Glendale,85308,65+,other,Spanish
bc5d6dc5bf38ea79,Maricopa,Glendale,85224,0-17,female,Spanish
9b8571ba111d5a1d,Maricopa,Mesa,85224,45-64,male,English
ec244533484f4733,Maricopa,Glendale,85003,65+,female,English
9e17327d9d54aa0b,Maricopa,Mesa,85003,30-44,male,Spanish
74f9aaab3d9905c7,Maricopa,Mesa,85224,45-64,female,English
555bc485c948c7f5,Maricopa,Glendale,85224,18-29,female,English
122146ebe91de955,Maricopa,Phoenix,85308,65+,female,Spanish
13435c4db1ae8537,Maricopa,Glendale,85224,18-29,female,English
60201ae4b5afdff3,Maricopa,Glendale,85308,18-29,male,English
b7408af41079be35,Maricopa,Phoenix,85003,65+,other,English
7134702658fe401c,Maricopa,Glendale,85308,30-44,female,English
aca75a2a62414ce4,Maricopa,Phoenix,85308,30-44,female,English
97e4e1053d5725f0,Maricopa,Glendale,85224,0-17,female,English
de430cb73b9852bc,Maricopa,Glendale,85308,30-44,female,English
d2d4fabb9a156fc3,Maricopa,Mesa,85003,18-29,male,English
698ffe5e62ac65ef,Maricopa,Mesa,85308,0-17,female,Spanish
dcb70af0952e6b3a,Maricopa,Phoenix,85003,0-17,female,Spanish
fe92960c1b8d550e,Maricopa,Phoenix,85003,65+,female,Spanish
6a445854fab6895a,Maricopa,Mesa,85003,45-64,male,English
ee32aefde627f764,Maricopa,Glendale,85308,30-44,female,Navajo
1e321153e43ab59c,Maricopa,Phoenix,85224,45-64,female,English
68a49e9d532009f1,Maricopa,Mesa,85224,30-44,female,English
232b14bf6f9fba9b,Maricopa,Mesa,85224,45-64,male,English
21e9f5447d26f00c,Maricopa,Phoenix,85224,18-29,male,Spanish
785e5615cc8535de,Maricopa,Mesa,85308,0-17,male,English
8327c92a188af561,Maricopa,Phoenix,85003,18-29,male,English
aef91321a71831f4,Maricopa,Glendale,85308,45-64,female,English
c6b7af6e4c6299a6,Maricopa,Glendale,85003,65+,female,English
75130dd3b2c1d85b,Maricopa,Mesa,85224,30-44,female,English
91b7741950bd6fe0,Maricopa,Phoenix,85003,45-64,male,English
5e92d22aee5708d2,Maricopa,Glendale,85224,65+,female,English
c8740511a50f15fc,Maricopa,Glendale,85003,18-29,male,English
8a01db77a04b4980,Maricopa,Phoenix,85308,45-64,male,English
a1de532b9a325bbb,Maricopa,Mesa,85003,0-17,female,English
30520642529843a2,Maricopa,Phoenix,85308,45-64,female,English
9f3d856c45d1e473,Maricopa,Glendale,85224,0-17,female,English
1b80b499ac635963,Maricopa,Glendale,85308,18-29,male,Spanish
acdefa16ad26f03e,Maricopa,Glendale,85308,45-64,male,English
62de70eae934421a,Maricopa,Mesa,85224,0-17,female,Spanish
26a88bfadf691104,Maricopa,Phoenix,85003,30-44,female,English
bec0cf28b44aed23,Maricopa,Phoenix,85003,18-29,female,English
1ac2219278a4c78e,Maricopa,Phoenix,85308,0-17,female,English
54443ac1c67dec7b,Maricopa,Mesa,85224,30-44,female,English
689873f5ea465a88,Maricopa,Mesa,85224,0-17,female,English
6bb41bcc44e995ba,Maricopa,Phoenix,85224,45-64,female,English
0adc7f2dad54eae7,Maricopa,Phoenix,85308,45-64,male,English
bc3678d796290f0b,Maricopa,Phoenix,85224,18-29,male,Navajo
8093b644a65775de,Maricopa,Glendale,85308,45-64,male,English
ec4da08017a71478,Maricopa,Phoenix,85308,18-29,male,English
5ac6024e0fb8649d,Maricopa,Glendale,85003,18-29,male,Spanish
a86e6716f350345c,Maricopa,Glendale,85224,0-17,female,Spanish
de8a0701e97e180b,Maricopa,Mesa,85308,45-64,female,English
4660dfe192a5ac08,Maricopa,Phoenix,85003,45-64,male,English
32c4f9b8fbe18b0a,Maricopa,Mesa,85003,45-64,female,English
32fecfb977dd75ab,Maricopa,Phoenix,85003,30-44,male,English
583914ffbce7731d,Maricopa,Glendale,85224,45-64,female,English
0a569b71d826a1d3,Maricopa,Phoenix,85308,45-64,female,Spanish
b21a89cafe191cf1,Maricopa,Phoenix,85003,65+,female,English
0629d4c30ea3279f,Maricopa,Phoenix,85308,65+,male,English
80f7ff1362a380c1,Mohave,Lake Havasu City,86403,30-44,female,English
de231b2fe6cdefde,Mohave,Bullhead City,86401,65+,female,Navajo
d66718d77a811366,Mohave,Kingman,86401,0-17,male,Spanish
ce5fafff5d94a7c7,Mohave,Kingman,86442,0-17,male,English
6fd4eb31dc175470,Mohave,Kingman,86401,30-44,male,English
b8d50b47cf666d79,Mohave,Bullhead City,86442,18-29,male,English
ebea944b45c69aa2,Mohave,Bullhead City,86403,0-17,female,English
ac9e3b624988b9d0,Mohave,Bullhead City,86401,45-64,male,English
d2f2fb0f7fc2101e,Mohave,Bullhead City,86401,45-64,male,English
de723eef2b22da7a,Mohave,Lake Havasu City,86442,0-17,female,English
cff43fe18cb8d35a,Mohave,Bullhead City,86442,45-64,female,English
4b64ace63afef096,Mohave,Kingman,86401,65+,female,Spanish
152e0c3f25d579a9,Mohave,Lake Havasu City,86403,30-44,male,Spanish
5cca44aee66d235a,Mohave,Bullhead City,86403,30-44,male,English
e826e06bb21448e3,Mohave,Kingman,86401,30-44,male,English
6087da5a7a02d41b,Mohave,Bullhead City,86442,18-29,male,English
141cf1ef1a19e03e,Mohave,Lake Havasu City,86401,45-64,male,Spanish
b9e65f1757ebfa8c,Mohave,Bullhead City,86401,65+,female,English
d6239b98a55ed20b,Mohave,Lake Havasu City,86442,45-64,female,English
90747fd7c4923718,Mohave,Kingman,86403,18-29,male,English
b66927cfab4a98c1,Mohave,Kingman,86401,45-64,male,Spanish
970f47bd1b4319b4,Mohave,Lake Havasu City,86442,65+,female,Spanish
c81efa88ebfb5652,Mohave,Kingman,86403,18-29,female,Spanish
a8802d5d3787c604,Mohave,Bullhead City,86442,18-29,female,Spanish
77019706d39be4df,Mohave,Kingman,86401,45-64,male,English
0d9a28f328bd82fb,Mohave,Bullhead City,86442,18-29,male,English
b3de990d5625857f,Mohave,Kingman,86403,0-17,female,English
32382a9ad41d549a,Mohave,Bullhead City,86442,18-29,female,English
6915a531281d7a93,Mohave,Lake Havasu City,86401,18-29,female,Spanish
3193ca0a039c3a82,Mohave,Lake Havasu City,86401,0-17,female,English
31699ab4662f7fce,Mohave,Kingman,86403,65+,male,English
4c96aa4852c0a89f,Mohave,Kingman,86442,0-17,female,English
6af14a43ceab8bb3,Mohave,Kingman,86403,0-17,female,English
151b18996f02ce1d,Mohave,Kingman,86401,0-17,male,English
93d15e6c9278043d,Mohave,Kingman,86401,18-29,male,English
7b346bf7251ee4c0,Mohave,Bullhead City,86403,30-44,female,English
15cb9790c88d30d5,Mohave,Lake Havasu City,86403,65+,male,Spanish
25415642f07bb890,Mohave,Bullhead City,86403,45-64,male,Spanish
68ebd4e0225bb67b,Mohave,Kingman,86401,30-44,male,English
e7fef0dddd5a87c1,Mohave,Kingman,86442,0-17,male,Spanish
a5b9576131a149e5,Mohave,Kingman,86403,30-44,male,Spanish
ee3134061a026072,Mohave,Bullhead City,86442,0-17,other,Spanish
07b6fb521d85dcd7,Mohave,Bullhead City,86401,45-64,male,Spanish
24eb51a19f456d1c,Mohave,Bullhead City,86442,30-44,male,English
64c3edb3b1b1040c,Mohave,Kingman,86403,30-44,male,Spanish
a64f94f033ff4952,Mohave,Lake Havasu City,86401,45-64,female,English
59d43539681ab6b1,Mohave,Lake Havasu City,86442,45-64,male,English
760f50b8e52804d5,Mohave,Kingman,86403,45-64,other,Navajo
4594adc49853eb0b,Mohave,Kingman,86403,65+,female,English
6a9a4adf58e52e33,Mohave,Kingman,86401,45-64,male,English
b4e3cbd8ce4ffa71,Mohave,Lake Havasu City,86401,0-17,male,Spanish
1a14855a8562c727,Mohave,Bullhead City,86401,45-64,male,Spanish
a28b88ac3902216b,Mohave,Kingman,86442,0-17,male,English
bd24a4ea70f53e39,Mohave,Lake Havasu City,86403,65+,male,Spanish
78aff0c3ef4ebe9e,Mohave,Kingman,86442,18-29,male,Spanish
0b8db1e6d51819f1,Mohave,Bullhead City,86442,45-64,male,Spanish
bb46ce089df1889b,Mohave,Kingman,86401,18-29,female,English
89c0531cc92ceedf,Mohave,Lake Havasu City,86442,65+,male,English
b409a22cd11bd7ab,Mohave,Kingman,86403,65+,male,English
5a156e60830872bf,Mohave,Lake Havasu City,86442,0-17,female,English
13c7006f66767eb0,Mohave,Bullhead City,86442,65+,female,English
b893638380826953,Mohave,Kingman,86401,30-44,male,English
204e8d95627f3e79,Mohave,Bullhead City,86401,30-44,female,English
67624f99a3cdd2b5,Mohave,Lake Havasu City,86442,65+,male,English
fc3cc31eff952949,Mohave,Bullhead City,86442,65+,female,Navajo
1266881c64129265,Mohave,Lake Havasu City,86403,45-64,female,English
fd96f308f44ade27,Mohave,Kingman,86403,0-17,male,Spanish
acff827352932bd1,Mohave,Kingman,86442,45-64,male,Spanish
e716b4e5125e27f6,Mohave,Bullhead City,86442,30-44,other,English
d25bfe1a6cc3e39f,Mohave,Kingman,86401,30-44,female,English
eb8c3bfda09f34ed,Mohave,Bullhead City,86403,0-17,male,English
ed66a9f5bf562836,Mohave,Lake Havasu City,86442,30-44,female,Spanish
cb5d3735ada8ca29,Mohave,Kingman,86442,18-29,male,English
7fff8bdecafb29c0,Mohave,Lake Havasu City,86403,18-29,female,English
5d775a6bf566d91d,Mohave,Kingman,86442,45-64,female,Spanish
600e5edb39ede8e3,Mohave,Lake Havasu City,86401,30-44,other,English
0b0a5515d6705be1,Mohave,Kingman,86401,18-29,female,Spanish
